HAZARDOUS SITUATIONS,0.19507214,34,6.0625710786106035
MEDICAL DEVICES,0.16783266,11,1.6875313162705665
IEC 80002-1,0.16270418,1,0.14872411334552102
MANUFACTURERS,0.08254389,7,0.5281601736745887
SAFETY,0.06789619,152,9.433474296160876
RESIDUAL RISK,0.032257903,31,0.914072205667276
ISO 14971:2007 ANNEX E,0.024257097,3,0.06651854753199267
RISK MANAGEMENT,0.017282125,127,2.0062430301645335
SEQUENCE,0.013832345,70,0.8850677787934187
SYSTEM,0.008928424,94,0.7671589177330898
DEVICE,0.006603456,181,1.0925279122486289
HARM,0.005493192,88,0.44186553564899456
HAZARDS,0.005266816,89,0.42847040585009133
INTERNATIONAL ORGANIZATION FOR STANDARDIZATION,0.0035535814,0,0.0
PROCESSOR REGISTERS,0.0029762588,1,0.0027205290676416824
LICENSE,0.0028074682,138,0.35414132687385746
RISKS,0.002785638,32,0.08148118464351005
RISK ANALYSIS,0.0026078692,32,0.0762813659963437
PROCESSES,0.0021565876,8,0.01577029323583181
RISK MANAGEMENT PROCESS,0.0020150915,16,0.029471173674588663
SITUATION,0.002013696,117,0.21535871297989034
RISK MANAGEMENT FILE,0.0015270321,50,0.0697912294332724
SEVERITY,0.0015220405,34,0.04730290402193784
SOFTWARE,0.0015167879,280,0.3882089689213894
IEC 62304:2006,0.0012220691,73,0.08154574433272395
TR 80002-1,0.0010850162,66,0.06545801572212065
USE,0.0010205515,438,0.4085937449725776
HAZARDOUS,0.0008791068,113,0.09080353601462522
REPORT,0.0008160771,32,0.0238706281535649
PROBABILITY,0.0008106588,97,0.0718774255941499
MEASURES,0.0007965876,157,0.11431833016453383
DEVICES,0.00075742666,27,0.018693345356489945
SOFTWARE SYSTEM,0.00074525253,7,0.004768526243144425
MEDICAL DEVICE,0.0006990089,97,0.061977937202925056
ANOMALIES,0.00063496985,43,0.024957681489945156
RISK EVALUATION,0.00062206574,22,0.012509548702010969
NOTE,0.0005938612,53,0.028770240950639854
IHS,0.00057281076,136,0.07120865023765997
SOFTWARE SOFTWARE,0.00056535617,1,0.0005167789488117002
TEXT,0.00052955066,25,0.012101249085923218
TOP MANAGEMENT,0.0005196337,5,0.0023749255027422306
INSPECTION,0.0005073256,25,0.011593363802559415
OCCURRENCE,0.00047098004,21,0.009040750310786105
MEDICAL DEVICE RISK MANAGEMENT,0.00046704427,1,0.000426914323583181
VERIFICATION,0.00037925463,22,0.007626692742230348
RISK,0.00035333078,623,0.20121122115173676
CORRUPTION,0.00034088668,19,0.005920335393053016
IMPORTANT,0.00027512258,1,0.0002514831627056673
SEQUENCES,0.00027089604,45,0.01114289012797075
USERS,0.00026906107,17,0.004181022111517368
SUBJECT,0.00026576917,13,0.0031581345612431443
SOFTWARE ANOMALIES,0.0002570716,26,0.006109562705667275
EVENTS,0.00025587942,94,0.02198598307129799
PUBLICATIONS,0.00025557974,16,0.0037379121023765997
TABLE,0.0002517115,38,0.008743178244972578
SOUP,0.0002479846,44,0.009973786471663621
DOCUMENTS,0.00024015024,24,0.0052683782084095064
IMPLEMENTATION,0.00023150974,43,0.009099560164533822
STATE,0.00023064711,23,0.004849070868372944
ADDITION,0.0002237514,48,0.009817246069469834
POST-PRODUCTION,0.00022027078,17,0.003422854899451554
COVIDIEN,0.00021886126,68,0.013603807751371115
IECLICENSEE,0.00021886126,68,0.013603807751371115
MSTNO,0.00021886126,68,0.013603807751371115
TABLES,0.00021445703,2,0.00039206038391224863
PART,0.00021422212,18,0.003524678391224863
SANDONGNOT FOR RESALE,0.00021380273,69,0.013484815694698355
TECHNICAL REPORT,0.0002102495,3,0.0005765525594149908
SUBCLAUSE 3.2,0.00020722153,0,0.0
REDUNDANCY,0.00020671294,11,0.0020784664899451554
RISK MANAGEMENT PLAN,0.0002029798,29,0.005380634552102376
RISK CONTROL MEASURE,0.00020087474,129,0.023686326745886655
SOFTWARE ASPECTS,0.00020047181,5,0.0009162331352833637
